name,type,value,date
Columbus Metropolitan,airport,2173,"2004	"
Columbus Metropolitan,airport,1763,"2005	"
Columbus Metropolitan,airport,1335,"2006	"
Columbus Metropolitan,airport,1398,"2007	"
Columbus Metropolitan,airport,1481,"2008	"
Columbus Metropolitan,airport,1004,"1989	"
Cincinnati Northern Kentucky Intl,airport,208645,"2005	"
Cincinnati Northern Kentucky Intl,airport,15483,"1987	"
Cincinnati Northern Kentucky Intl,airport,62273,"1988	"
Cincinnati Northern Kentucky Intl,airport,59945,"1989	"
Cincinnati Northern Kentucky Intl,airport,63610,"1990	"
Cincinnati Northern Kentucky Intl,airport,66313,"1991	"
Cincinnati Northern Kentucky Intl,airport,70856,"1992	"
Cincinnati Northern Kentucky Intl,airport,70433,"1993	"
Cincinnati Northern Kentucky Intl,airport,68790,"1994	"
Cincinnati Northern Kentucky Intl,airport,76629,"1995	"
Cincinnati Northern Kentucky Intl,airport,86409,"1996	"
Cincinnati Northern Kentucky Intl,airport,85287,"1997	"
Cincinnati Northern Kentucky Intl,airport,80620,"1998	"
Cincinnati Northern Kentucky Intl,airport,77278,"1999	"
Cincinnati Northern Kentucky Intl,airport,73816,"2000	"
Cincinnati Northern Kentucky Intl,airport,66264,"2001	"
Cincinnati Northern Kentucky Intl,airport,61586,"2002	"
Cincinnati Northern Kentucky Intl,airport,92595,"2003	"
Cincinnati Northern Kentucky Intl,airport,208011,"2004	"
Cincinnati Northern Kentucky Intl,airport,126680,"2006	"
Cincinnati Northern Kentucky Intl,airport,110509,"2007	"
Cincinnati Northern Kentucky Intl,airport,91265,"2008	"
Central Wisconsin,airport,1698,"1988	"
Central Wisconsin,airport,182,"2005	"
Central Wisconsin,airport,1228,"2006	"
Central Wisconsin,airport,1773,"2007	"
Central Wisconsin,airport,2563,"2008	"
Central Wisconsin,airport,437,"1987	"
Cheyenne,airport,1,"2003	"
Cheyenne,airport,1,"2005	"
Daytona Beach International,airport,4538,"1994	"
Daytona Beach International,airport,1557,"1987	"
Daytona Beach International,airport,6375,"1988	"
Daytona Beach International,airport,5974,"1989	"
Daytona Beach International,airport,7324,"1990	"
Daytona Beach International,airport,5787,"1991	"
Daytona Beach International,airport,6418,"1992	"
Daytona Beach International,airport,5153,"1993	"
Daytona Beach International,airport,4364,"1995	"
Daytona Beach International,airport,4031,"1996	"
Daytona Beach International,airport,3588,"1997	"
Daytona Beach International,airport,2936,"1998	"
Daytona Beach International,airport,2363,"1999	"
Daytona Beach International,airport,2037,"2000	"
Daytona Beach International,airport,1807,"2001	"
Daytona Beach International,airport,1444,"2002	"
Daytona Beach International,airport,3013,"2003	"
Daytona Beach International,airport,4025,"2004	"
Daytona Beach International,airport,3721,"2005	"
Daytona Beach International,airport,3557,"2006	"
Daytona Beach International,airport,3687,"2007	"
Daytona Beach International,airport,2957,"2008	"
Dallas Love ,airport,37053,"1990	"
Dallas Love ,airport,8962,"1987	"
Dallas Love ,airport,35638,"1988	"
Dallas Love ,airport,34963,"1989	"
Dallas Love ,airport,39166,"1991	"
Dallas Love ,airport,41031,"1992	"
Dallas Love ,airport,41989,"1993	"
Dallas Love ,airport,42914,"1994	"
Dallas Love ,airport,46570,"1995	"
Dallas Love ,airport,48142,"1996	"
Dallas Love ,airport,47450,"1997	"
Dallas Love ,airport,48235,"1998	"
Dallas Love ,airport,50118,"1999	"
Dallas Love ,airport,48534,"2000	"
Dallas Love ,airport,47923,"2001	"
Dallas Love ,airport,43191,"2002	"
Dallas Love ,airport,45393,"2003	"
Dallas Love ,airport,45086,"2004	"
Dallas Love ,airport,42271,"2005	"
Dallas Love ,airport,49708,"2006	"
Dallas Love ,airport,53951,"2007	"
Dallas Love ,airport,53928,"2008	"
James M Cox Dayton Intl,airport,35562,"1988	"
James M Cox Dayton Intl,airport,35577,"1989	"
James M Cox Dayton Intl,airport,35371,"1990	"
James M Cox Dayton Intl,airport,33738,"1991	"
James M Cox Dayton Intl,airport,9259,"1987	"
James M Cox Dayton Intl,airport,17069,"1992	"
James M Cox Dayton Intl,airport,14664,"1993	"
James M Cox Dayton Intl,airport,18893,"1994	"
James M Cox Dayton Intl,airport,14524,"1995	"
James M Cox Dayton Intl,airport,13510,"1996	"
James M Cox Dayton Intl,airport,11964,"1997	"
James M Cox Dayton Intl,airport,10553,"1998	"
James M Cox Dayton Intl,airport,10685,"1999	"
James M Cox Dayton Intl,airport,11168,"2000	"
James M Cox Dayton Intl,airport,11082,"2001	"
James M Cox Dayton Intl,airport,8217,"2002	"
James M Cox Dayton Intl,airport,12919,"2003	"
James M Cox Dayton Intl,airport,16251,"2004	"
James M Cox Dayton Intl,airport,14371,"2005	"
James M Cox Dayton Intl,airport,13481,"2006	"
James M Cox Dayton Intl,airport,15810,"2007	"
James M Cox Dayton Intl,airport,15791,"2008	"
Dubuque Municipal,airport,1408,"2005	"
Dubuque Municipal,airport,1321,"2001	"
Dubuque Municipal,airport,1064,"2002	"
Dubuque Municipal,airport,1074,"2003	"
Dubuque Municipal,airport,1180,"2004	"
Dubuque Municipal,airport,1410,"2006	"
Dubuque Municipal,airport,1415,"2007	"
Dubuque Municipal,airport,1349,"2008	"
Ronald Reagan Washington National,airport,22016,"1987	"
Ronald Reagan Washington National,airport,89277,"1988	"
Ronald Reagan Washington National,airport,82820,"1989	"
Ronald Reagan Washington National,airport,86835,"1990	"
Ronald Reagan Washington National,airport,83117,"1991	"
Ronald Reagan Washington National,airport,85960,"1992	"
Ronald Reagan Washington National,airport,87948,"1993	"
Ronald Reagan Washington National,airport,88445,"1994	"
Ronald Reagan Washington National,airport,86266,"1995	"
Ronald Reagan Washington National,airport,83417,"1996	"
Ronald Reagan Washington National,airport,84301,"1997	"
Ronald Reagan Washington National,airport,83901,"1998	"
Ronald Reagan Washington National,airport,82498,"1999	"
Ronald Reagan Washington National,airport,85932,"2000	"
Ronald Reagan Washington National,airport,82472,"2001	"
Ronald Reagan Washington National,airport,69264,"2002	"
Ronald Reagan Washington National,airport,79120,"2003	"
Ronald Reagan Washington National,airport,93432,"2004	"
Ronald Reagan Washington National,airport,104936,"2005	"
Ronald Reagan Washington National,airport,94659,"2006	"
Ronald Reagan Washington National,airport,89666,"2007	"
Ronald Reagan Washington National,airport,86662,"2008	"
Denver Intl,airport,138407,"1989	"
Denver Intl,airport,43376,"1987	"
Denver Intl,airport,161146,"1988	"
Denver Intl,airport,137179,"1990	"
Denver Intl,airport,137302,"1991	"
Denver Intl,airport,147758,"1992	"
Denver Intl,airport,159039,"1993	"
Denver Intl,airport,141427,"1994	"
Denver Intl,airport,130327,"1995	"
Denver Intl,airport,131724,"1996	"
Denver Intl,airport,135202,"1997	"
Denver Intl,airport,136349,"1998	"
Denver Intl,airport,135777,"1999	"
Denver Intl,airport,137302,"2000	"
Denver Intl,airport,132591,"2001	"
Denver Intl,airport,120274,"2002	"
Denver Intl,airport,141824,"2003	"
Denver Intl,airport,155205,"2004	"
Denver Intl,airport,182849,"2005	"
Denver Intl,airport,232476,"2006	"
Denver Intl,airport,240928,"2007	"
Denver Intl,airport,241443,"2008	"
Detroit City,airport,5180,"1991	"
Detroit City,airport,2002,"1988	"
Detroit City,airport,5712,"1989	"
Detroit City,airport,3140,"1993	"
Detroit City,airport,6890,"1990	"
Detroit City,airport,3626,"1992	"
Dallas-Fort Worth International,airport,244013,"1998	"
Dallas-Fort Worth International,airport,51860,"1987	"
Dallas-Fort Worth International,airport,216849,"1988	"
Dallas-Fort Worth International,airport,228360,"1989	"
Dallas-Fort Worth International,airport,237924,"1990	"
Dallas-Fort Worth International,airport,243221,"1991	"
Dallas-Fort Worth International,airport,253247,"1992	"
Dallas-Fort Worth International,airport,260475,"1993	"
Dallas-Fort Worth International,airport,256274,"1994	"
Dallas-Fort Worth International,airport,268127,"1995	"
Dallas-Fort Worth International,airport,249351,"1996	"
Dallas-Fort Worth International,airport,251115,"1997	"
Dallas-Fort Worth International,airport,245036,"1999	"
Dallas-Fort Worth International,airport,246913,"2000	"
Dallas-Fort Worth International,airport,312036,"2001	"
Dallas-Fort Worth International,airport,281299,"2002	"
Dallas-Fort Worth International,airport,332579,"2003	"
Dallas-Fort Worth International,airport,344834,"2004	"
Dallas-Fort Worth International,airport,307678,"2005	"
Dallas-Fort Worth International,airport,301163,"2006	"
Dallas-Fort Worth International,airport,297345,"2007	"
Dallas-Fort Worth International,airport,281281,"2008	"
Dothan ,airport,1818,"2003	"
Dothan ,airport,2028,"2004	"
Dothan ,airport,1943,"2005	"
Dothan ,airport,1746,"2006	"
Dothan ,airport,1639,"2007	"
Dothan ,airport,1397,"2008	"
Dillingham,airport,308,"1994	"
Dillingham,airport,309,"1992	"
Dillingham,airport,305,"1993	"
Dillingham,airport,367,"1995	"
Dillingham,airport,351,"1996	"
Dillingham,airport,417,"1997	"
Dillingham,airport,397,"1998	"
Dillingham,airport,317,"1999	"
Dillingham,airport,302,"2000	"
Dillingham,airport,264,"2001	"
Dillingham,airport,308,"2002	"
Dillingham,airport,283,"2003	"
Dillingham,airport,251,"2004	"
Dillingham,airport,237,"2005	"
Dillingham,airport,217,"2006	"
Dillingham,airport,175,"2007	"
Dillingham,airport,116,"2008	"
Duluth International,airport,359,"1987	"
Duluth International,airport,1377,"1988	"
Duluth International,airport,1518,"1989	"
Duluth International,airport,1741,"1990	"
Duluth International,airport,1745,"1991	"
Duluth International,airport,1860,"1992	"
Duluth International,airport,1921,"1993	"
Duluth International,airport,1762,"1994	"
Duluth International,airport,1813,"1995	"
Duluth International,airport,1786,"1996	"
Duluth International,airport,1458,"1997	"
Duluth International,airport,1245,"1998	"
Duluth International,airport,1129,"1999	"
Duluth International,airport,1031,"2000	"
Duluth International,airport,1922,"2001	"
Duluth International,airport,2069,"2002	"
Duluth International,airport,1207,"2003	"
Duluth International,airport,1518,"2004	"
Duluth International,airport,1115,"2005	"
Duluth International,airport,1015,"2006	"
Duluth International,airport,2188,"2007	"
Duluth International,airport,2013,"2008	"
Durango-La Plata County,airport,910,"1991	"
Durango-La Plata County,airport,172,"1987	"
Durango-La Plata County,airport,706,"1988	"
Durango-La Plata County,airport,751,"1989	"
Durango-La Plata County,airport,988,"1990	"
Durango-La Plata County,airport,638,"1992	"
Durango-La Plata County,airport,17,"1994	"
Durango-La Plata County,airport,102,"1995	"
Durango-La Plata County,airport,109,"1996	"
Durango-La Plata County,airport,105,"1997	"
Durango-La Plata County,airport,110,"1998	"
Durango-La Plata County,airport,112,"1999	"
Durango-La Plata County,airport,118,"2000	"
Durango-La Plata County,airport,138,"2001	"
Durango-La Plata County,airport,354,"2002	"
Durango-La Plata County,airport,1549,"2003	"
Durango-La Plata County,airport,457,"2004	"
Durango-La Plata County,airport,548,"2005	"
Durango-La Plata County,airport,4138,"2006	"
Durango-La Plata County,airport,3939,"2007	"
Durango-La Plata County,airport,3674,"2008	"
Des Moines International,airport,13524,"1988	"
Des Moines International,airport,12304,"1989	"
Des Moines International,airport,10148,"1990	"
Des Moines International,airport,11496,"1991	"
Des Moines International,airport,10473,"1992	"
Des Moines International,airport,9975,"1993	"
Des Moines International,airport,9201,"1994	"
Des Moines International,airport,9177,"1995	"
Des Moines International,airport,3587,"1987	"
Des Moines International,airport,8953,"1996	"
Des Moines International,airport,7785,"1997	"
Des Moines International,airport,7023,"1998	"
Des Moines International,airport,6895,"1999	"
Des Moines International,airport,6682,"2000	"
Des Moines International,airport,8806,"2001	"
Des Moines International,airport,8458,"2002	"
Des Moines International,airport,9331,"2003	"
Des Moines International,airport,11524,"2004	"
Des Moines International,airport,10755,"2005	"
Des Moines International,airport,13429,"2006	"
Des Moines International,airport,17872,"2007	"
Des Moines International,airport,16643,"2008	"
Detroit Metropolitan-Wayne County,airport,147610,"1995	"
Detroit Metropolitan-Wayne County,airport,27548,"1987	"
Detroit Metropolitan-Wayne County,airport,108114,"1988	"
Detroit Metropolitan-Wayne County,airport,115873,"1989	"
Detroit Metropolitan-Wayne County,airport,120331,"1990	"
Detroit Metropolitan-Wayne County,airport,119649,"1991	"
Detroit Metropolitan-Wayne County,airport,124265,"1992	"
Detroit Metropolitan-Wayne County,airport,127808,"1993	"
Detroit Metropolitan-Wayne County,airport,136837,"1994	"
Detroit Metropolitan-Wayne County,airport,154556,"1996	"
Detroit Metropolitan-Wayne County,airport,155568,"1997	"
Detroit Metropolitan-Wayne County,airport,153413,"1998	"
Detroit Metropolitan-Wayne County,airport,154172,"1999	"
Detroit Metropolitan-Wayne County,airport,153510,"2000	"
Detroit Metropolitan-Wayne County,airport,148767,"2001	"
Detroit Metropolitan-Wayne County,airport,140681,"2002	"
Detroit Metropolitan-Wayne County,airport,139844,"2003	"
Detroit Metropolitan-Wayne County,airport,146598,"2004	"
Detroit Metropolitan-Wayne County,airport,136220,"2005	"
Detroit Metropolitan-Wayne County,airport,128327,"2006	"
Detroit Metropolitan-Wayne County,airport,177478,"2007	"
Detroit Metropolitan-Wayne County,airport,161989,"2008	"
Unalaska,airport,234,"1993	"
Unalaska,airport,332,"1994	"
Unalaska,airport,379,"1995	"
Unalaska,airport,646,"1996	"
Unalaska,airport,612,"1997	"
Unalaska,airport,675,"1998	"
Unalaska,airport,706,"1999	"
Unalaska,airport,662,"2000	"
Unalaska,airport,608,"2001	"
Unalaska,airport,738,"2002	"
Unalaska,airport,689,"2003	"
Unalaska,airport,55,"2004	"
Chippewa Valley Regional,airport,321,"1987	"
Chippewa Valley Regional,airport,1348,"1988	"
Chippewa Valley Regional,airport,426,"1989	"
Chippewa Valley Regional,airport,72,"2007	"
Ellington ,airport,730,"1990	"
Ellington ,airport,254,"1991	"
Ellington ,airport,1572,"2003	"
Ellington ,airport,1077,"2004	"
Eagle County Regional,airport,332,"1991	"
Eagle County Regional,airport,336,"1992	"
Eagle County Regional,airport,546,"1993	"
Eagle County Regional,airport,563,"1994	"
Eagle County Regional,airport,690,"1995	"
Eagle County Regional,airport,960,"1996	"
Eagle County Regional,airport,156,"1990	"
Eagle County Regional,airport,1164,"1997	"
Eagle County Regional,airport,1280,"1998	"
Eagle County Regional,airport,1129,"1999	"
Eagle County Regional,airport,11,"1989	"
Eagle County Regional,airport,1192,"2000	"
Eagle County Regional,airport,1101,"2001	"
Eagle County Regional,airport,1072,"2002	"
Eagle County Regional,airport,1093,"2003	"
Eagle County Regional,airport,1280,"2004	"
Eagle County Regional,airport,1543,"2005	"
Eagle County Regional,airport,3009,"2006	"
Eagle County Regional,airport,3355,"2007	"
Eagle County Regional,airport,3106,"2008	"
Elko Regional,airport,3007,"2003	"
Elko Regional,airport,2697,"2004	"
Elko Regional,airport,1981,"2005	"
Elko Regional,airport,1724,"2006	"
Elko Regional,airport,1819,"2007	"
Elko Regional,airport,1580,"2008	"
Elmira/Corning Regional,airport,1382,"1993	"
Elmira/Corning Regional,airport,696,"1987	"
Elmira/Corning Regional,airport,2764,"1988	"
Elmira/Corning Regional,airport,1912,"1989	"
Elmira/Corning Regional,airport,1533,"1990	"
Elmira/Corning Regional,airport,1429,"1991	"
Elmira/Corning Regional,airport,1385,"1992	"
Elmira/Corning Regional,airport,1438,"1994	"
Elmira/Corning Regional,airport,1392,"1995	"
Elmira/Corning Regional,airport,1321,"1996	"
Elmira/Corning Regional,airport,1332,"1997	"
Elmira/Corning Regional,airport,1325,"1998	"
Elmira/Corning Regional,airport,1306,"1999	"
Elmira/Corning Regional,airport,1406,"2000	"
Elmira/Corning Regional,airport,966,"2001	"
Elmira/Corning Regional,airport,1205,"2007	"
Elmira/Corning Regional,airport,1336,"2008	"
El Paso International,airport,5693,"1987	"
El Paso International,airport,23878,"1988	"
El Paso International,airport,24865,"1989	"
El Paso International,airport,26664,"1990	"
El Paso International,airport,26394,"1991	"
El Paso International,airport,26075,"1992	"
El Paso International,airport,27455,"1993	"
El Paso International,airport,28063,"1994	"
El Paso International,airport,28728,"1995	"
El Paso International,airport,26299,"1996	"
El Paso International,airport,24990,"1997	"
El Paso International,airport,25049,"1998	"
El Paso International,airport,24660,"1999	"
El Paso International,airport,23686,"2000	"
El Paso International,airport,21569,"2001	"
El Paso International,airport,20928,"2002	"
El Paso International,airport,20174,"2003	"
El Paso International,airport,21551,"2004	"
El Paso International,airport,21953,"2005	"
El Paso International,airport,22464,"2006	"
El Paso International,airport,21805,"2007	"
El Paso International,airport,20731,"2008	"
Erie Intl,airport,1405,"1997	"
Erie Intl,airport,700,"1987	"
Erie Intl,airport,2285,"1988	"
Erie Intl,airport,2121,"1989	"
Erie Intl,airport,1919,"1990	"
Erie Intl,airport,1804,"1991	"
Erie Intl,airport,1565,"1992	"
Erie Intl,airport,1426,"1993	"
Erie Intl,airport,1428,"1994	"
Erie Intl,airport,1454,"1995	"
Erie Intl,airport,1425,"1996	"
Erie Intl,airport,1402,"1998	"
Erie Intl,airport,1371,"1999	"
Erie Intl,airport,1440,"2000	"
Erie Intl,airport,1454,"2001	"
Erie Intl,airport,20,"2002	"
Erie Intl,airport,61,"2003	"
Erie Intl,airport,1078,"2004	"
Erie Intl,airport,1074,"2005	"
Erie Intl,airport,892,"2006	"
Erie Intl,airport,1358,"2007	"
Erie Intl,airport,1399,"2008	"
Mahlon Sweet ,airport,3594,"1988	"
Mahlon Sweet ,airport,4307,"1989	"
Mahlon Sweet ,airport,3327,"1990	"
Mahlon Sweet ,airport,2759,"1991	"
Mahlon Sweet ,airport,2906,"1992	"
Mahlon Sweet ,airport,2888,"1993	"
Mahlon Sweet ,airport,2108,"1994	"
Mahlon Sweet ,airport,2173,"1995	"
Mahlon Sweet ,airport,2282,"1996	"
Mahlon Sweet ,airport,1176,"1987	"
Mahlon Sweet ,airport,2276,"1997	"
Mahlon Sweet ,airport,2271,"1998	"
Mahlon Sweet ,airport,2175,"1999	"
Mahlon Sweet ,airport,2148,"2000	"
Mahlon Sweet ,airport,1945,"2001	"
Mahlon Sweet ,airport,1235,"2002	"
Mahlon Sweet ,airport,3949,"2003	"
Mahlon Sweet ,airport,5442,"2004	"
Mahlon Sweet ,airport,5680,"2005	"
Mahlon Sweet ,airport,6310,"2006	"
Mahlon Sweet ,airport,6369,"2007	"
Mahlon Sweet ,airport,5749,"2008	"
Evansville Regional,airport,1738,"2001	"
Evansville Regional,airport,700,"1987	"
Evansville Regional,airport,2594,"1988	"
Evansville Regional,airport,2443,"1989	"
Evansville Regional,airport,2173,"1990	"
Evansville Regional,airport,1808,"1991	"
Evansville Regional,airport,1264,"1992	"
Evansville Regional,airport,1285,"1993	"
Evansville Regional,airport,1172,"1994	"
Evansville Regional,airport,709,"1995	"
Evansville Regional,airport,1573,"2002	"
Evansville Regional,airport,4284,"2003	"
Evansville Regional,airport,5436,"2004	"
Evansville Regional,airport,5857,"2005	"
Evansville Regional,airport,4010,"2006	"
Evansville Regional,airport,5832,"2007	"
Evansville Regional,airport,5844,"2008	"
Craven County Regional,airport,601,"2007	"
Craven County Regional,airport,791,"2008	"
Newark Intl,airport,121785,"1997	"
Newark Intl,airport,30991,"1987	"
Newark Intl,airport,125333,"1988	"
Newark Intl,airport,113843,"1989	"
Newark Intl,airport,117938,"1990	"
Newark Intl,airport,113779,"1991	"
Newark Intl,airport,115895,"1992	"
Newark Intl,airport,113486,"1993	"
Newark Intl,airport,116768,"1994	"
Newark Intl,airport,109592,"1995	"
Newark Intl,airport,118865,"1996	"
Newark Intl,airport,120213,"1998	"
Newark Intl,airport,125810,"1999	"
Newark Intl,airport,124496,"2000	"
Newark Intl,airport,120522,"2001	"
Newark Intl,airport,102416,"2002	"
Newark Intl,airport,150412,"2003	"
Newark Intl,airport,158150,"2004	"
Newark Intl,airport,155635,"2005	"
Newark Intl,airport,158291,"2006	"
Newark Intl,airport,154113,"2007	"
Newark Intl,airport,138506,"2008	"
Key West International,airport,969,"2005	"
Key West International,airport,530,"1987	"
Key West International,airport,2230,"1988	"
Key West International,airport,2125,"1989	"
Key West International,airport,2106,"1990	"
Key West International,airport,349,"1991	"
Key West International,airport,2744,"2001	"
Key West International,airport,1636,"2002	"
Key West International,airport,809,"2003	"
Key West International,airport,641,"2004	"
Key West International,airport,997,"2006	"
Key West International,airport,1052,"2007	"
Key West International,airport,1009,"2008	"
Fairbanks International,airport,3494,"1990	"
Fairbanks International,airport,3527,"1991	"
Fairbanks International,airport,4084,"1992	"
Fairbanks International,airport,3993,"1993	"
Fairbanks International,airport,4473,"1994	"
Fairbanks International,airport,4843,"1995	"
Fairbanks International,airport,807,"1987	"
Fairbanks International,airport,3603,"1988	"
Fairbanks International,airport,4901,"1996	"
Fairbanks International,airport,4828,"1997	"
Fairbanks International,airport,5390,"1998	"
Fairbanks International,airport,3330,"1989	"
Fairbanks International,airport,5514,"1999	"
Fairbanks International,airport,5379,"2000	"
Fairbanks International,airport,5413,"2001	"
Fairbanks International,airport,5373,"2002	"
Fairbanks International,airport,5420,"2003	"
Fairbanks International,airport,5413,"2004	"
Fairbanks International,airport,5295,"2005	"
Fairbanks International,airport,4930,"2006	"
Fairbanks International,airport,4968,"2007	"
Fairbanks International,airport,4822,"2008	"
Hector International,airport,2385,"1998	"
Hector International,airport,857,"1987	"
Hector International,airport,2916,"1988	"
Hector International,airport,2788,"1989	"
Hector International,airport,2688,"1990	"
Hector International,airport,2604,"1991	"
Hector International,airport,3260,"1992	"
Hector International,airport,3262,"1993	"
Hector International,airport,2201,"1994	"
Hector International,airport,2339,"1995	"
Hector International,airport,2434,"1996	"
Hector International,airport,2413,"1997	"
Hector International,airport,2578,"1999	"
Hector International,airport,2346,"2000	"
Hector International,airport,1745,"2001	"
Hector International,airport,2405,"2002	"
Hector International,airport,4220,"2003	"
Hector International,airport,3912,"2004	"
Hector International,airport,3862,"2005	"
Hector International,airport,4888,"2006	"
Hector International,airport,5300,"2007	"
Hector International,airport,4431,"2008	"
Fresno Yosemite International,airport,1917,"1987	"
Fresno Yosemite International,airport,5638,"1988	"
Fresno Yosemite International,airport,5271,"1989	"
Fresno Yosemite International,airport,6647,"1990	"
Fresno Yosemite International,airport,5108,"1991	"
Fresno Yosemite International,airport,4087,"1992	"
Fresno Yosemite International,airport,3889,"1993	"
Fresno Yosemite International,airport,3183,"1994	"
Fresno Yosemite International,airport,2507,"1995	"
Fresno Yosemite International,airport,1978,"1996	"
Fresno Yosemite International,airport,1825,"1997	"
Fresno Yosemite International,airport,1155,"1998	"
Fresno Yosemite International,airport,364,"1999	"
Fresno Yosemite International,airport,366,"2000	"
Fresno Yosemite International,airport,3752,"2001	"
Fresno Yosemite International,airport,3320,"2002	"
Fresno Yosemite International,airport,13645,"2003	"
Fresno Yosemite International,airport,13728,"2004	"
Fresno Yosemite International,airport,13727,"2005	"
Fresno Yosemite International,airport,14904,"2006	"
Fresno Yosemite International,airport,15709,"2007	"
Fresno Yosemite International,airport,14278,"2008	"
Fayetteville Municipal,airport,2188,"1995	"
Fayetteville Municipal,airport,1096,"1987	"
Fayetteville Municipal,airport,4268,"1988	"
Fayetteville Municipal,airport,3225,"1989	"
Fayetteville Municipal,airport,2994,"1990	"
Fayetteville Municipal,airport,2612,"1991	"
Fayetteville Municipal,airport,2654,"1992	"
Fayetteville Municipal,airport,3119,"1993	"
Fayetteville Municipal,airport,2503,"1994	"
Fayetteville Municipal,airport,2271,"1996	"
Fayetteville Municipal,airport,1829,"1997	"
Fayetteville Municipal,airport,1470,"1998	"
Fayetteville Municipal,airport,1412,"1999	"
Fayetteville Municipal,airport,1414,"2000	"
Fayetteville Municipal,airport,532,"2001	"
Fayetteville Municipal,airport,1770,"2003	"
Fayetteville Municipal,airport,1773,"2004	"
Fayetteville Municipal,airport,1434,"2005	"
Fayetteville Municipal,airport,1548,"2006	"
Fayetteville Municipal,airport,2185,"2007	"
Fayetteville Municipal,airport,2267,"2008	"
Glacier Park Intl,airport,722,"1988	"
Glacier Park Intl,airport,717,"1989	"
Glacier Park Intl,airport,716,"1990	"
Glacier Park Intl,airport,835,"1991	"
Glacier Park Intl,airport,837,"1992	"
Glacier Park Intl,airport,828,"1993	"
Glacier Park Intl,airport,830,"1994	"
Glacier Park Intl,airport,1018,"1995	"
Glacier Park Intl,airport,179,"1987	"
Glacier Park Intl,airport,1106,"1996	"
Glacier Park Intl,airport,1204,"1997	"
Glacier Park Intl,airport,1006,"1998	"
Glacier Park Intl,airport,1252,"1999	"
Glacier Park Intl,airport,1580,"2000	"
Glacier Park Intl,airport,1579,"2001	"
Glacier Park Intl,airport,1549,"2002	"
Glacier Park Intl,airport,1865,"2003	"
Glacier Park Intl,airport,3310,"2004	"
Glacier Park Intl,airport,3530,"2005	"
Glacier Park Intl,airport,2638,"2006	"
Glacier Park Intl,airport,3305,"2007	"
Glacier Park Intl,airport,2762,"2008	"
Flagstaff Pulliam,airport,1871,"2008	"
Flagstaff Pulliam,airport,576,"1987	"
Flagstaff Pulliam,airport,2631,"1988	"
Flagstaff Pulliam,airport,2445,"1989	"
Flagstaff Pulliam,airport,2366,"1990	"
Flagstaff Pulliam,airport,2242,"1991	"
Flagstaff Pulliam,airport,1690,"1992	"
Flagstaff Pulliam,airport,1729,"2006	"
Flagstaff Pulliam,airport,1911,"2007	"
Fort Lauderdale-Hollywood Int'l,airport,10391,"1987	"
Fort Lauderdale-Hollywood Int'l,airport,39978,"1988	"
Fort Lauderdale-Hollywood Int'l,airport,36317,"1989	"
Fort Lauderdale-Hollywood Int'l,airport,39704,"1990	"
Fort Lauderdale-Hollywood Int'l,airport,34911,"1991	"
Fort Lauderdale-Hollywood Int'l,airport,32498,"1992	"
Fort Lauderdale-Hollywood Int'l,airport,33588,"1993	"
Fort Lauderdale-Hollywood Int'l,airport,38199,"1994	"
Fort Lauderdale-Hollywood Int'l,airport,33641,"1995	"
Fort Lauderdale-Hollywood Int'l,airport,33447,"1996	"
Fort Lauderdale-Hollywood Int'l,airport,38960,"1997	"
Fort Lauderdale-Hollywood Int'l,airport,41370,"1998	"
Fort Lauderdale-Hollywood Int'l,airport,45729,"1999	"
Fort Lauderdale-Hollywood Int'l,airport,50585,"2000	"
Fort Lauderdale-Hollywood Int'l,airport,53145,"2001	"
Fort Lauderdale-Hollywood Int'l,airport,49237,"2002	"
Fort Lauderdale-Hollywood Int'l,airport,60478,"2003	"
Fort Lauderdale-Hollywood Int'l,airport,66511,"2004	"
Fort Lauderdale-Hollywood Int'l,airport,70339,"2005	"
Fort Lauderdale-Hollywood Int'l,airport,67597,"2006	"
Fort Lauderdale-Hollywood Int'l,airport,69414,"2007	"
Fort Lauderdale-Hollywood Int'l,airport,67177,"2008	"
Florence Regional,airport,1056,"2003	"
Florence Regional,airport,1040,"2004	"
Florence Regional,airport,966,"2005	"
Florence Regional,airport,730,"2006	"
Florence Regional,airport,655,"2007	"
Florence Regional,airport,615,"2008	"
Four Corners Regional,airport,2,"2003	"
Four Corners Regional,airport,1,"2004	"
Bishop,airport,248,"1995	"
Bishop,airport,274,"1987	"
Bishop,airport,1367,"1988	"
Bishop,airport,1169,"1989	"
Bishop,airport,1081,"1990	"
Bishop,airport,1076,"1991	"
Bishop,airport,869,"1992	"
Bishop,airport,721,"1993	"
Bishop,airport,713,"1994	"
Bishop,airport,207,"1996	"
Bishop,airport,1101,"1997	"
Bishop,airport,1390,"1998	"
Bishop,airport,1250,"1999	"
Bishop,airport,1279,"2000	"
Bishop,airport,1140,"2001	"
Bishop,airport,990,"2002	"
Bishop,airport,3246,"2003	"
Bishop,airport,6829,"2004	"
Bishop,airport,7526,"2005	"
Bishop,airport,7007,"2006	"
Bishop,airport,7775,"2007	"
Bishop,airport,8749,"2008	"
Forbes ,airport,57,"1987	"
Joe Foss ,airport,5723,"1988	"
Joe Foss ,airport,5464,"1989	"
Joe Foss ,airport,6011,"1990	"
Joe Foss ,airport,5979,"1991	"
Joe Foss ,airport,6556,"1992	"
Joe Foss ,airport,6015,"1993	"
