name,type,value,date
American Eagle Airlines Inc.,airport,43379,"2001-07	"
American Eagle Airlines Inc.,airport,43824,"2001-08	"
American Eagle Airlines Inc.,airport,42811,"2001-09	"
American Eagle Airlines Inc.,airport,38898,"2001-10	"
American Eagle Airlines Inc.,airport,34430,"2001-11	"
American Eagle Airlines Inc.,airport,35082,"2001-12	"
American Eagle Airlines Inc.,airport,36049,"2002-01	"
American Eagle Airlines Inc.,airport,33387,"2002-02	"
American Eagle Airlines Inc.,airport,37299,"2002-03	"
American Eagle Airlines Inc.,airport,36796,"2002-04	"
American Eagle Airlines Inc.,airport,37260,"2002-05	"
American Eagle Airlines Inc.,airport,36452,"2002-06	"
American Eagle Airlines Inc.,airport,37969,"2002-07	"
American Eagle Airlines Inc.,airport,37945,"2002-08	"
American Eagle Airlines Inc.,airport,36582,"2002-09	"
American Eagle Airlines Inc.,airport,38665,"2002-10	"
American Eagle Airlines Inc.,airport,35601,"2002-11	"
American Eagle Airlines Inc.,airport,35979,"2002-12	"
American Eagle Airlines Inc.,airport,36476,"2003-01	"
American Eagle Airlines Inc.,airport,33072,"2003-02	"
American Eagle Airlines Inc.,airport,36332,"2003-03	"
American Eagle Airlines Inc.,airport,35204,"2003-04	"
American Eagle Airlines Inc.,airport,35101,"2003-05	"
American Eagle Airlines Inc.,airport,34949,"2003-06	"
American Eagle Airlines Inc.,airport,36286,"2003-07	"
American Eagle Airlines Inc.,airport,36207,"2003-08	"
American Eagle Airlines Inc.,airport,35230,"2003-09	"
American Eagle Airlines Inc.,airport,36792,"2003-10	"
American Eagle Airlines Inc.,airport,35549,"2003-11	"
American Eagle Airlines Inc.,airport,37900,"2003-12	"
American Eagle Airlines Inc.,airport,38276,"2004-01	"
American Eagle Airlines Inc.,airport,35762,"2004-02	"
American Eagle Airlines Inc.,airport,39445,"2004-03	"
American Eagle Airlines Inc.,airport,38982,"2004-04	"
American Eagle Airlines Inc.,airport,40422,"2004-05	"
American Eagle Airlines Inc.,airport,39879,"2004-06	"
American Eagle Airlines Inc.,airport,41586,"2004-07	"
American Eagle Airlines Inc.,airport,42016,"2004-08	"
American Eagle Airlines Inc.,airport,40871,"2004-09	"
American Eagle Airlines Inc.,airport,40839,"2004-11	"
American Eagle Airlines Inc.,airport,42629,"2004-12	"
American Eagle Airlines Inc.,airport,43009,"2005-01	"
American Eagle Airlines Inc.,airport,39900,"2005-02	"
American Eagle Airlines Inc.,airport,44844,"2005-03	"
American Eagle Airlines Inc.,airport,43778,"2005-04	"
American Eagle Airlines Inc.,airport,45943,"2005-05	"
American Eagle Airlines Inc.,airport,44866,"2005-06	"
American Eagle Airlines Inc.,airport,45669,"2005-07	"
American Eagle Airlines Inc.,airport,46605,"2005-08	"
American Eagle Airlines Inc.,airport,44408,"2005-09	"
American Eagle Airlines Inc.,airport,45212,"2005-10	"
American Eagle Airlines Inc.,airport,43016,"2005-11	"
American Eagle Airlines Inc.,airport,44782,"2005-12	"
American Eagle Airlines Inc.,airport,44997,"2006-01	"
American Eagle Airlines Inc.,airport,40682,"2006-02	"
American Eagle Airlines Inc.,airport,45177,"2006-03	"
American Eagle Airlines Inc.,airport,45721,"2006-04	"
American Eagle Airlines Inc.,airport,47566,"2006-05	"
American Eagle Airlines Inc.,airport,46443,"2006-06	"
American Eagle Airlines Inc.,airport,47779,"2006-07	"
American Eagle Airlines Inc.,airport,48096,"2006-08	"
American Eagle Airlines Inc.,airport,45627,"2006-09	"
American Eagle Airlines Inc.,airport,47259,"2006-10	"
American Eagle Airlines Inc.,airport,44561,"2006-11	"
American Eagle Airlines Inc.,airport,46180,"2006-12	"
American Eagle Airlines Inc.,airport,45967,"2007-01	"
American Eagle Airlines Inc.,airport,41203,"2007-02	"
American Eagle Airlines Inc.,airport,45410,"2007-03	"
American Eagle Airlines Inc.,airport,43582,"2007-04	"
American Eagle Airlines Inc.,airport,46088,"2007-05	"
American Eagle Airlines Inc.,airport,44952,"2007-06	"
American Eagle Airlines Inc.,airport,46794,"2007-07	"
American Eagle Airlines Inc.,airport,47061,"2007-08	"
American Eagle Airlines Inc.,airport,44669,"2007-09	"
American Eagle Airlines Inc.,airport,46034,"2007-10	"
American Eagle Airlines Inc.,airport,44175,"2007-11	"
American Eagle Airlines Inc.,airport,44559,"2007-12	"
American Eagle Airlines Inc.,airport,43454,"2008-01	"
American Eagle Airlines Inc.,airport,40221,"2008-02	"
American Eagle Airlines Inc.,airport,42159,"2008-03	"
American Eagle Airlines Inc.,airport,42026,"2008-04	"
American Eagle Airlines Inc.,airport,43348,"2008-05	"
American Eagle Airlines Inc.,airport,43921,"2008-06	"
American Eagle Airlines Inc.,airport,45287,"2008-07	"
American Eagle Airlines Inc.,airport,43704,"2008-08	"
American Eagle Airlines Inc.,airport,39471,"2008-09	"
American Eagle Airlines Inc.,airport,38170,"2008-10	"
American Eagle Airlines Inc.,airport,33908,"2008-11	"
American Eagle Airlines Inc.,airport,35024,"2008-12	"
Northwest Airlines Inc.,airport,43536,"2002-10	"
Northwest Airlines Inc.,airport,42438,"1994-08	"
Northwest Airlines Inc.,airport,37590,"1987-10	"
Northwest Airlines Inc.,airport,40101,"1994-09	"
Northwest Airlines Inc.,airport,41834,"1994-10	"
Northwest Airlines Inc.,airport,39806,"1994-11	"
Northwest Airlines Inc.,airport,41499,"1994-12	"
Northwest Airlines Inc.,airport,43155,"1995-01	"
Northwest Airlines Inc.,airport,39359,"1995-02	"
Northwest Airlines Inc.,airport,44502,"1995-03	"
Northwest Airlines Inc.,airport,42404,"1995-04	"
Northwest Airlines Inc.,airport,43605,"1995-05	"
Northwest Airlines Inc.,airport,43629,"1995-06	"
Northwest Airlines Inc.,airport,44825,"1995-07	"
Northwest Airlines Inc.,airport,45560,"1995-08	"
Northwest Airlines Inc.,airport,42965,"1995-09	"
Northwest Airlines Inc.,airport,44582,"1995-10	"
Northwest Airlines Inc.,airport,42805,"1995-11	"
Northwest Airlines Inc.,airport,44302,"1995-12	"
Northwest Airlines Inc.,airport,44998,"1996-01	"
Northwest Airlines Inc.,airport,42218,"1996-02	"
Northwest Airlines Inc.,airport,45136,"1996-03	"
Northwest Airlines Inc.,airport,44000,"1996-04	"
Northwest Airlines Inc.,airport,45359,"1996-05	"
Northwest Airlines Inc.,airport,45772,"1996-06	"
Northwest Airlines Inc.,airport,47256,"1996-07	"
Northwest Airlines Inc.,airport,47249,"1996-08	"
Northwest Airlines Inc.,airport,44744,"1996-09	"
Northwest Airlines Inc.,airport,46643,"1996-10	"
Northwest Airlines Inc.,airport,43911,"1996-11	"
Northwest Airlines Inc.,airport,45755,"1996-12	"
Northwest Airlines Inc.,airport,45797,"1997-01	"
Northwest Airlines Inc.,airport,41803,"1997-02	"
Northwest Airlines Inc.,airport,46274,"1997-03	"
Northwest Airlines Inc.,airport,44437,"1997-04	"
Northwest Airlines Inc.,airport,44780,"1997-05	"
Northwest Airlines Inc.,airport,44873,"1997-06	"
Northwest Airlines Inc.,airport,46599,"1997-07	"
Northwest Airlines Inc.,airport,46550,"1997-08	"
Northwest Airlines Inc.,airport,43334,"1997-09	"
Northwest Airlines Inc.,airport,41543,"1994-07	"
Northwest Airlines Inc.,airport,40522,"1994-06	"
Northwest Airlines Inc.,airport,40611,"1994-05	"
Northwest Airlines Inc.,airport,38923,"1994-04	"
Northwest Airlines Inc.,airport,40492,"1994-03	"
Northwest Airlines Inc.,airport,36157,"1994-02	"
Northwest Airlines Inc.,airport,38872,"1994-01	"
Northwest Airlines Inc.,airport,40112,"1993-12	"
Northwest Airlines Inc.,airport,38418,"1993-11	"
Northwest Airlines Inc.,airport,40024,"1993-10	"
Northwest Airlines Inc.,airport,38959,"1993-09	"
Northwest Airlines Inc.,airport,41061,"1993-08	"
Northwest Airlines Inc.,airport,40836,"1993-07	"
Northwest Airlines Inc.,airport,39639,"1993-06	"
Northwest Airlines Inc.,airport,40304,"1993-05	"
Northwest Airlines Inc.,airport,39239,"1993-04	"
Northwest Airlines Inc.,airport,40153,"1993-03	"
Northwest Airlines Inc.,airport,36264,"1993-02	"
Northwest Airlines Inc.,airport,39822,"1993-01	"
Northwest Airlines Inc.,airport,40839,"1992-12	"
Northwest Airlines Inc.,airport,39321,"1992-11	"
Northwest Airlines Inc.,airport,41058,"1992-10	"
Northwest Airlines Inc.,airport,39820,"1992-09	"
Northwest Airlines Inc.,airport,41286,"1992-08	"
Northwest Airlines Inc.,airport,40754,"1992-07	"
Northwest Airlines Inc.,airport,39601,"1992-06	"
Northwest Airlines Inc.,airport,39400,"1992-05	"
Northwest Airlines Inc.,airport,38328,"1992-04	"
Northwest Airlines Inc.,airport,38969,"1992-03	"
Northwest Airlines Inc.,airport,36510,"1992-02	"
Northwest Airlines Inc.,airport,39045,"1992-01	"
Northwest Airlines Inc.,airport,38678,"1991-12	"
Northwest Airlines Inc.,airport,36878,"1991-11	"
Northwest Airlines Inc.,airport,39221,"1991-10	"
Northwest Airlines Inc.,airport,37924,"1991-09	"
Northwest Airlines Inc.,airport,40707,"1991-08	"
Northwest Airlines Inc.,airport,40347,"1991-07	"
Northwest Airlines Inc.,airport,39018,"1991-06	"
Northwest Airlines Inc.,airport,39485,"1991-05	"
Northwest Airlines Inc.,airport,37936,"1991-04	"
Northwest Airlines Inc.,airport,38283,"1991-03	"
Northwest Airlines Inc.,airport,34405,"1991-02	"
Northwest Airlines Inc.,airport,37348,"1991-01	"
Northwest Airlines Inc.,airport,36528,"1990-12	"
Northwest Airlines Inc.,airport,36468,"1990-11	"
Northwest Airlines Inc.,airport,39174,"1990-10	"
Northwest Airlines Inc.,airport,37530,"1990-09	"
Northwest Airlines Inc.,airport,40514,"1990-08	"
Northwest Airlines Inc.,airport,39751,"1990-07	"
Northwest Airlines Inc.,airport,38756,"1990-06	"
Northwest Airlines Inc.,airport,39498,"1990-05	"
Northwest Airlines Inc.,airport,38753,"1990-04	"
Northwest Airlines Inc.,airport,39878,"1990-03	"
Northwest Airlines Inc.,airport,35570,"1990-02	"
Northwest Airlines Inc.,airport,39325,"1990-01	"
Northwest Airlines Inc.,airport,38551,"1989-12	"
Northwest Airlines Inc.,airport,37320,"1989-11	"
Northwest Airlines Inc.,airport,39982,"1989-10	"
Northwest Airlines Inc.,airport,37939,"1989-09	"
Northwest Airlines Inc.,airport,39486,"1989-08	"
Northwest Airlines Inc.,airport,38794,"1989-07	"
Northwest Airlines Inc.,airport,37544,"1989-06	"
Northwest Airlines Inc.,airport,37190,"1989-05	"
Northwest Airlines Inc.,airport,36659,"1989-04	"
Northwest Airlines Inc.,airport,37680,"1989-03	"
Northwest Airlines Inc.,airport,33354,"1989-02	"
Northwest Airlines Inc.,airport,37253,"1989-01	"
Northwest Airlines Inc.,airport,37450,"1988-12	"
Northwest Airlines Inc.,airport,35894,"1988-11	"
Northwest Airlines Inc.,airport,38040,"1988-10	"
Northwest Airlines Inc.,airport,36153,"1988-09	"
Northwest Airlines Inc.,airport,38294,"1988-08	"
Northwest Airlines Inc.,airport,36857,"1988-07	"
Northwest Airlines Inc.,airport,35925,"1988-06	"
Northwest Airlines Inc.,airport,35237,"1988-05	"
Northwest Airlines Inc.,airport,34418,"1988-04	"
Northwest Airlines Inc.,airport,36155,"1988-03	"
Northwest Airlines Inc.,airport,33059,"1988-02	"
Northwest Airlines Inc.,airport,33958,"1988-01	"
Northwest Airlines Inc.,airport,36341,"1987-12	"
Northwest Airlines Inc.,airport,34342,"1987-11	"
Northwest Airlines Inc.,airport,45175,"1997-10	"
Northwest Airlines Inc.,airport,42611,"1997-11	"
Northwest Airlines Inc.,airport,44919,"1997-12	"
Northwest Airlines Inc.,airport,45189,"1998-01	"
Northwest Airlines Inc.,airport,41023,"1998-02	"
Northwest Airlines Inc.,airport,45592,"1998-03	"
Northwest Airlines Inc.,airport,43721,"1998-04	"
Northwest Airlines Inc.,airport,42518,"1998-05	"
Northwest Airlines Inc.,airport,43090,"1998-06	"
Northwest Airlines Inc.,airport,45481,"1998-07	"
Northwest Airlines Inc.,airport,45972,"1998-08	"
Northwest Airlines Inc.,airport,43142,"1998-09	"
Northwest Airlines Inc.,airport,44510,"1998-10	"
Northwest Airlines Inc.,airport,42782,"1998-11	"
Northwest Airlines Inc.,airport,44492,"1998-12	"
Northwest Airlines Inc.,airport,43872,"1999-01	"
Northwest Airlines Inc.,airport,40816,"1999-02	"
Northwest Airlines Inc.,airport,45575,"1999-03	"
Northwest Airlines Inc.,airport,43963,"1999-04	"
Northwest Airlines Inc.,airport,44626,"1999-05	"
Northwest Airlines Inc.,airport,45529,"1999-06	"
Northwest Airlines Inc.,airport,47093,"1999-07	"
Northwest Airlines Inc.,airport,47525,"1999-08	"
Northwest Airlines Inc.,airport,44307,"1999-09	"
Northwest Airlines Inc.,airport,45531,"1999-10	"
Northwest Airlines Inc.,airport,43160,"1999-11	"
Northwest Airlines Inc.,airport,45183,"1999-12	"
Northwest Airlines Inc.,airport,44902,"2000-01	"
Northwest Airlines Inc.,airport,42887,"2000-02	"
Northwest Airlines Inc.,airport,46097,"2000-03	"
Northwest Airlines Inc.,airport,44157,"2000-04	"
Northwest Airlines Inc.,airport,45553,"2000-05	"
Northwest Airlines Inc.,airport,46974,"2000-06	"
Northwest Airlines Inc.,airport,48651,"2000-07	"
Northwest Airlines Inc.,airport,49194,"2000-08	"
Northwest Airlines Inc.,airport,44790,"2000-09	"
Northwest Airlines Inc.,airport,47298,"2000-10	"
Northwest Airlines Inc.,airport,45013,"2000-11	"
Northwest Airlines Inc.,airport,45821,"2000-12	"
Northwest Airlines Inc.,airport,45865,"2001-01	"
Northwest Airlines Inc.,airport,42082,"2001-02	"
Northwest Airlines Inc.,airport,46587,"2001-03	"
Northwest Airlines Inc.,airport,45488,"2001-04	"
Northwest Airlines Inc.,airport,47345,"2001-05	"
Northwest Airlines Inc.,airport,47169,"2001-06	"
Northwest Airlines Inc.,airport,49433,"2001-07	"
Northwest Airlines Inc.,airport,49821,"2001-08	"
Northwest Airlines Inc.,airport,43275,"2001-09	"
Northwest Airlines Inc.,airport,37967,"2001-10	"
Northwest Airlines Inc.,airport,37734,"2001-11	"
Northwest Airlines Inc.,airport,40279,"2001-12	"
Northwest Airlines Inc.,airport,39817,"2002-01	"
Northwest Airlines Inc.,airport,37679,"2002-02	"
Northwest Airlines Inc.,airport,42819,"2002-03	"
Northwest Airlines Inc.,airport,41068,"2002-04	"
Northwest Airlines Inc.,airport,42540,"2002-05	"
Northwest Airlines Inc.,airport,44630,"2002-06	"
Northwest Airlines Inc.,airport,47279,"2002-07	"
Northwest Airlines Inc.,airport,47712,"2002-08	"
Northwest Airlines Inc.,airport,41702,"2002-09	"
Northwest Airlines Inc.,airport,41776,"2002-11	"
Northwest Airlines Inc.,airport,42773,"2002-12	"
Northwest Airlines Inc.,airport,41888,"2003-01	"
Northwest Airlines Inc.,airport,39248,"2003-02	"
Northwest Airlines Inc.,airport,45183,"2003-03	"
Northwest Airlines Inc.,airport,41026,"2003-04	"
Northwest Airlines Inc.,airport,40575,"2003-05	"
Northwest Airlines Inc.,airport,41529,"2003-06	"
Northwest Airlines Inc.,airport,43819,"2003-07	"
Northwest Airlines Inc.,airport,43900,"2003-08	"
Northwest Airlines Inc.,airport,39204,"2003-09	"
Northwest Airlines Inc.,airport,41367,"2003-10	"
Northwest Airlines Inc.,airport,39525,"2003-11	"
Northwest Airlines Inc.,airport,41896,"2003-12	"
Northwest Airlines Inc.,airport,40977,"2004-01	"
Northwest Airlines Inc.,airport,39750,"2004-02	"
Northwest Airlines Inc.,airport,43927,"2004-03	"
Northwest Airlines Inc.,airport,41903,"2004-04	"
Northwest Airlines Inc.,airport,42752,"2004-05	"
Northwest Airlines Inc.,airport,42930,"2004-06	"
Northwest Airlines Inc.,airport,44632,"2004-07	"
Northwest Airlines Inc.,airport,44892,"2004-08	"
Northwest Airlines Inc.,airport,39751,"2004-09	"
Northwest Airlines Inc.,airport,41897,"2004-10	"
Northwest Airlines Inc.,airport,41680,"2004-11	"
Northwest Airlines Inc.,airport,42195,"2004-12	"
Northwest Airlines Inc.,airport,40432,"2005-01	"
Northwest Airlines Inc.,airport,37809,"2005-02	"
Northwest Airlines Inc.,airport,44090,"2005-03	"
Northwest Airlines Inc.,airport,42625,"2005-04	"
Northwest Airlines Inc.,airport,42514,"2005-05	"
Northwest Airlines Inc.,airport,42589,"2005-06	"
Northwest Airlines Inc.,airport,44261,"2005-07	"
Northwest Airlines Inc.,airport,42446,"2005-08	"
Northwest Airlines Inc.,airport,37149,"2005-09	"
Northwest Airlines Inc.,airport,35779,"2005-10	"
Northwest Airlines Inc.,airport,35093,"2005-11	"
Northwest Airlines Inc.,airport,36045,"2005-12	"
Northwest Airlines Inc.,airport,33772,"2006-01	"
Northwest Airlines Inc.,airport,31624,"2006-02	"
Northwest Airlines Inc.,airport,36904,"2006-03	"
Northwest Airlines Inc.,airport,35242,"2006-04	"
Northwest Airlines Inc.,airport,36553,"2006-05	"
Northwest Airlines Inc.,airport,35797,"2006-06	"
Northwest Airlines Inc.,airport,37208,"2006-07	"
Northwest Airlines Inc.,airport,37883,"2006-08	"
Northwest Airlines Inc.,airport,36358,"2006-09	"
Northwest Airlines Inc.,airport,37828,"2006-10	"
Northwest Airlines Inc.,airport,36215,"2006-11	"
Northwest Airlines Inc.,airport,37496,"2006-12	"
Northwest Airlines Inc.,airport,35527,"2007-01	"
Northwest Airlines Inc.,airport,32800,"2007-02	"
Northwest Airlines Inc.,airport,37003,"2007-03	"
Northwest Airlines Inc.,airport,35420,"2007-04	"
Northwest Airlines Inc.,airport,36910,"2007-05	"
Northwest Airlines Inc.,airport,36005,"2007-06	"
Northwest Airlines Inc.,airport,36009,"2007-07	"
Northwest Airlines Inc.,airport,35142,"2007-08	"
Northwest Airlines Inc.,airport,32170,"2007-09	"
Northwest Airlines Inc.,airport,33446,"2007-10	"
Northwest Airlines Inc.,airport,31950,"2007-11	"
Northwest Airlines Inc.,airport,32144,"2007-12	"
Northwest Airlines Inc.,airport,30908,"2008-01	"
Northwest Airlines Inc.,airport,29102,"2008-02	"
Northwest Airlines Inc.,airport,31833,"2008-03	"
Northwest Airlines Inc.,airport,30956,"2008-04	"
Northwest Airlines Inc.,airport,31756,"2008-05	"
Northwest Airlines Inc.,airport,31821,"2008-06	"
Northwest Airlines Inc.,airport,32283,"2008-07	"
Northwest Airlines Inc.,airport,29572,"2008-08	"
Northwest Airlines Inc.,airport,25183,"2008-09	"
Northwest Airlines Inc.,airport,25560,"2008-10	"
Northwest Airlines Inc.,airport,24043,"2008-11	"
Northwest Airlines Inc.,airport,24635,"2008-12	"
Comair Inc.,airport,29292,"2004-02	"
Comair Inc.,airport,31328,"2004-03	"
Comair Inc.,airport,30313,"2004-04	"
Comair Inc.,airport,31452,"2004-05	"
Comair Inc.,airport,30128,"2004-06	"
Comair Inc.,airport,30834,"2004-07	"
Comair Inc.,airport,31116,"2004-08	"
Comair Inc.,airport,30297,"2004-09	"
Comair Inc.,airport,31597,"2004-10	"
Comair Inc.,airport,32440,"2004-11	"
Comair Inc.,airport,33657,"2004-12	"
Comair Inc.,airport,33338,"2005-01	"
Comair Inc.,airport,30227,"2005-02	"
Comair Inc.,airport,33124,"2005-03	"
Comair Inc.,airport,32047,"2005-04	"
Comair Inc.,airport,32582,"2005-05	"
Comair Inc.,airport,31591,"2005-06	"
Comair Inc.,airport,33290,"2005-07	"
Comair Inc.,airport,34249,"2005-08	"
Comair Inc.,airport,31990,"2005-09	"
Comair Inc.,airport,32929,"2005-10	"
Comair Inc.,airport,31477,"2005-11	"
Comair Inc.,airport,24493,"2005-12	"
Comair Inc.,airport,23951,"2006-01	"
Comair Inc.,airport,20589,"2006-02	"
Comair Inc.,airport,23208,"2006-03	"
Comair Inc.,airport,22785,"2006-04	"
Comair Inc.,airport,23411,"2006-05	"
Comair Inc.,airport,23705,"2006-06	"
Comair Inc.,airport,25190,"2006-07	"
Comair Inc.,airport,25491,"2006-08	"
Comair Inc.,airport,23452,"2006-09	"
Comair Inc.,airport,23174,"2006-10	"
Comair Inc.,airport,21458,"2006-11	"
Comair Inc.,airport,21685,"2006-12	"
Comair Inc.,airport,21462,"2007-01	"
Comair Inc.,airport,18466,"2007-02	"
Comair Inc.,airport,20519,"2007-03	"
Comair Inc.,airport,19062,"2007-04	"
Comair Inc.,airport,19242,"2007-05	"
Comair Inc.,airport,20023,"2007-06	"
Comair Inc.,airport,20503,"2007-07	"
Comair Inc.,airport,20772,"2007-08	"
Comair Inc.,airport,18673,"2007-09	"
Comair Inc.,airport,19719,"2007-10	"
Comair Inc.,airport,18962,"2007-11	"
Comair Inc.,airport,30892,"2004-01	"
Comair Inc.,airport,16384,"2007-12	"
Comair Inc.,airport,18644,"2008-01	"
Comair Inc.,airport,17081,"2008-02	"
Comair Inc.,airport,18699,"2008-03	"
Comair Inc.,airport,17510,"2008-04	"
Comair Inc.,airport,17082,"2008-05	"
Comair Inc.,airport,17328,"2008-06	"
Comair Inc.,airport,18292,"2008-07	"
Comair Inc.,airport,17567,"2008-08	"
Comair Inc.,airport,15423,"2008-09	"
Comair Inc.,airport,13547,"2008-10	"
Comair Inc.,airport,12723,"2008-11	"
Comair Inc.,airport,13711,"2008-12	"
Skywest Airlines Inc.,airport,44827,"2006-11	"
Skywest Airlines Inc.,airport,32375,"2003-01	"
Skywest Airlines Inc.,airport,29661,"2003-02	"
Skywest Airlines Inc.,airport,32908,"2003-03	"
Skywest Airlines Inc.,airport,30471,"2003-04	"
Skywest Airlines Inc.,airport,30985,"2003-05	"
Skywest Airlines Inc.,airport,31990,"2003-06	"
Skywest Airlines Inc.,airport,33609,"2003-07	"
Skywest Airlines Inc.,airport,34626,"2003-08	"
Skywest Airlines Inc.,airport,33873,"2003-09	"
Skywest Airlines Inc.,airport,35264,"2003-10	"
Skywest Airlines Inc.,airport,34674,"2003-11	"
Skywest Airlines Inc.,airport,36365,"2003-12	"
Skywest Airlines Inc.,airport,36623,"2004-01	"
Skywest Airlines Inc.,airport,34441,"2004-02	"
Skywest Airlines Inc.,airport,36565,"2004-03	"
Skywest Airlines Inc.,airport,35277,"2004-04	"
Skywest Airlines Inc.,airport,36370,"2004-05	"
Skywest Airlines Inc.,airport,37547,"2004-06	"
Skywest Airlines Inc.,airport,40579,"2004-07	"
Skywest Airlines Inc.,airport,42074,"2004-08	"
Skywest Airlines Inc.,airport,40869,"2004-09	"
Skywest Airlines Inc.,airport,41665,"2004-10	"
Skywest Airlines Inc.,airport,39864,"2004-11	"
Skywest Airlines Inc.,airport,41574,"2004-12	"
Skywest Airlines Inc.,airport,41443,"2005-01	"
Skywest Airlines Inc.,airport,38537,"2005-02	"
Skywest Airlines Inc.,airport,44527,"2005-03	"
Skywest Airlines Inc.,airport,42789,"2005-04	"
Skywest Airlines Inc.,airport,43786,"2005-05	"
Skywest Airlines Inc.,airport,43287,"2005-06	"
Skywest Airlines Inc.,airport,44077,"2005-07	"
Skywest Airlines Inc.,airport,45063,"2005-08	"
Skywest Airlines Inc.,airport,42785,"2005-09	"
Skywest Airlines Inc.,airport,44830,"2005-10	"
Skywest Airlines Inc.,airport,43154,"2005-11	"
Skywest Airlines Inc.,airport,43176,"2005-12	"
Skywest Airlines Inc.,airport,43113,"2006-01	"
Skywest Airlines Inc.,airport,40457,"2006-02	"
Skywest Airlines Inc.,airport,46337,"2006-03	"
Skywest Airlines Inc.,airport,44441,"2006-04	"
Skywest Airlines Inc.,airport,46400,"2006-05	"
Skywest Airlines Inc.,airport,46290,"2006-06	"
Skywest Airlines Inc.,airport,47690,"2006-07	"
Skywest Airlines Inc.,airport,48444,"2006-08	"
Skywest Airlines Inc.,airport,45269,"2006-09	"
Skywest Airlines Inc.,airport,47166,"2006-10	"
Skywest Airlines Inc.,airport,47675,"2006-12	"
Skywest Airlines Inc.,airport,48387,"2007-01	"
Skywest Airlines Inc.,airport,44408,"2007-02	"
Skywest Airlines Inc.,airport,50514,"2007-03	"
Skywest Airlines Inc.,airport,48388,"2007-04	"
Skywest Airlines Inc.,airport,49696,"2007-05	"
Skywest Airlines Inc.,airport,50818,"2007-06	"
Skywest Airlines Inc.,airport,53050,"2007-07	"
Skywest Airlines Inc.,airport,53955,"2007-08	"
Skywest Airlines Inc.,airport,48869,"2007-09	"
Skywest Airlines Inc.,airport,51029,"2007-10	"
Skywest Airlines Inc.,airport,48423,"2007-11	"
Skywest Airlines Inc.,airport,50345,"2007-12	"
Skywest Airlines Inc.,airport,48992,"2008-01	"
Skywest Airlines Inc.,airport,46140,"2008-02	"
Skywest Airlines Inc.,airport,51318,"2008-03	"
Skywest Airlines Inc.,airport,48734,"2008-04	"
Skywest Airlines Inc.,airport,48632,"2008-05	"
Skywest Airlines Inc.,airport,49636,"2008-06	"
Skywest Airlines Inc.,airport,49654,"2008-07	"
Skywest Airlines Inc.,airport,49784,"2008-08	"
Skywest Airlines Inc.,airport,44047,"2008-09	"
Skywest Airlines Inc.,airport,44695,"2008-10	"
Skywest Airlines Inc.,airport,41287,"2008-11	"
Skywest Airlines Inc.,airport,44240,"2008-12	"
Pan American World Airways (1),airport,5134,"1987-10	"
Pan American World Airways (1),airport,5615,"1987-11	"
Pan American World Airways (1),airport,6036,"1987-12	"
Pan American World Airways (1),airport,6080,"1988-01	"
Pan American World Airways (1),airport,5785,"1988-02	"
Pan American World Airways (1),airport,6080,"1988-03	"
Pan American World Airways (1),airport,5986,"1988-04	"
Pan American World Airways (1),airport,5989,"1988-05	"
Pan American World Airways (1),airport,5864,"1988-06	"
Pan American World Airways (1),airport,5982,"1988-07	"
Pan American World Airways (1),airport,6060,"1988-08	"
Pan American World Airways (1),airport,5854,"1988-09	"
Pan American World Airways (1),airport,6088,"1988-10	"
Pan American World Airways (1),airport,6097,"1988-11	"
Pan American World Airways (1),airport,6399,"1988-12	"
Pan American World Airways (1),airport,6405,"1989-01	"
Pan American World Airways (1),airport,5785,"1989-02	"
Pan American World Airways (1),airport,6447,"1989-03	"
Pan American World Airways (1),airport,6430,"1989-04	"
Pan American World Airways (1),airport,6725,"1989-05	"
Pan American World Airways (1),airport,6091,"1989-06	"
Pan American World Airways (1),airport,6600,"1989-07	"
Pan American World Airways (1),airport,6709,"1989-08	"
Pan American World Airways (1),airport,6683,"1989-09	"
Pan American World Airways (1),airport,6827,"1989-10	"
Pan American World Airways (1),airport,7142,"1989-11	"
Pan American World Airways (1),airport,7489,"1989-12	"
Pan American World Airways (1),airport,7721,"1990-01	"
Pan American World Airways (1),airport,6954,"1990-02	"
Pan American World Airways (1),airport,7436,"1990-03	"
Pan American World Airways (1),airport,6712,"1990-04	"
Pan American World Airways (1),airport,6923,"1990-05	"
Pan American World Airways (1),airport,6699,"1990-06	"
Pan American World Airways (1),airport,7060,"1990-07	"
Pan American World Airways (1),airport,7086,"1990-08	"
Pan American World Airways (1),airport,6687,"1990-09	"
Pan American World Airways (1),airport,6575,"1990-10	"
Pan American World Airways (1),airport,6565,"1990-11	"
Pan American World Airways (1),airport,6638,"1990-12	"
Pan American World Airways (1),airport,6720,"1991-01	"
Pan American World Airways (1),airport,6084,"1991-02	"
Pan American World Airways (1),airport,6999,"1991-03	"
Pan American World Airways (1),airport,6861,"1991-04	"
Pan American World Airways (1),airport,6840,"1991-05	"
Pan American World Airways (1),airport,6972,"1991-06	"
Pan American World Airways (1),airport,7225,"1991-07	"
Pan American World Airways (1),airport,7298,"1991-08	"
Pan American World Airways (1),airport,3642,"1991-09	"
Pan American World Airways (1),airport,3566,"1991-10	"
Pan American World Airways (1),airport,2522,"1991-11	"
Piedmont Aviation Inc.,airport,39228,"1987-10	"
Piedmont Aviation Inc.,airport,37707,"1987-11	"
Piedmont Aviation Inc.,airport,39547,"1987-12	"
